text,clean_text,labels
"Метки: 0 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Виртуальный",метки 0 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему виртуальный,0 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0
"Метки: 1 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1 1 0 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 1 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1 1 0 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,1 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1 1 0 1 0
"Метки: 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
В школе &ndash",метки 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему в школе ndash,1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Против чего боролся",метки 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему против чего боролся,0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 0
"Метки: 1 0 0 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

В каких банках вы",метки 1 0 0 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему в каких банках вы,1 0 0 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 0 1
"Метки: 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему,0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1
"Метки: 0 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
1. \t\",метки 0 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 t,0 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0
"Метки: 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
1.
2.",метки 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 2,1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0
"Метки: 1 0 0 0 1 0 0 1 1 0 0 0 1 1 1 1 1 0 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 1 0 0 0 1 0 0 1 1 0 0 0 1 1 1 1 1 0 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,1 0 0 0 1 0 0 1 1 0 0 0 1 1 1 1 1 0 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
Окончание.
",метки 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему окончание,0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 1 1 0 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:


ОГРЕ",метки 1 1 0 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему огре,1 1 0 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 0
"Метки: 1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:


Написал
",метки 1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему написал,1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 1 1 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

[\ttype",метки 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 1 1 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему ttype,0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 1 1 0 1
"Метки: 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 1 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

В каких",метки 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 1 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему в каких,0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 1 0 1
"Метки: 1 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



А.",метки 1 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему а,1 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 1 1 1 0
"Метки: 1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
1
2

",метки 1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 2,1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0
"Метки: 0 0 0 0 1 0 0 0 1 1 0 1 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



1.",метки 0 0 0 0 1 0 0 0 1 1 0 1 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1,0 0 0 0 1 0 0 0 1 1 0 1 1 1 1 0 1 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
http://ru.w",метки 0 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,0 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0
"Метки: 1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

1. 1 1",метки 1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 1 1,1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



214",метки 0 1 0 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 214,0 1 0 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 0
"Метки: 1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 0
"Метки: 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 0 0 1 1 0
"Метки: 1 1 0 0 1 0 0 1 0 1 0 1 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
&nbsp; &nbsp",метки 1 1 0 0 1 0 0 1 0 1 0 1 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему nbsp nbsp,1 1 0 0 1 0 0 1 0 1 0 1 1 1 1 0 1 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

1. Как",метки 0 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 как,0 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0
"Метки: 1 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
Учимся вязать",метки 1 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему учимся вязать,1 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 1 1 1 0
"Метки: 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 1 1 0 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
[http://mat",метки 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 1 1 0 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему,1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 1 1 0 0 1
"Метки: 1 0 0 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Напиши короткий",метки 1 0 0 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему напиши короткий,1 0 0 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 1
"Метки: 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

&quot;Все",метки 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему quot все,1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0
"Метки: 1 1 0 0 0 0 0 1 1 1 1 1 0 1 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
Взято из интернета",метки 1 1 0 0 0 0 0 1 1 1 1 1 0 1 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему взято из интернета,1 1 0 0 0 0 0 1 1 1 1 1 0 1 1 0 0 1 1 0
"Метки: 1 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 1 1 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:


А

",метки 1 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 1 1 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему а,1 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 1 1 0 1
"Метки: 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0
"Метки: 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

1. http://",метки 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 http,0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
1. 1.&",метки 0 1 0 0 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 1,0 1 0 0 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 1 1 1 1 0 1 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Что нужно делать,",метки 0 1 0 0 1 0 0 1 1 1 1 1 1 1 0 1 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему что нужно делать,0 1 0 0 1 0 0 1 1 1 1 1 1 1 0 1 0 1 1 0
"Метки: 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:


Тема:",метки 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему тема,1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1
"Метки: 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

#link
",метки 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему link,0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 1 1 0 1 0 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:




1",метки 1 1 0 1 0 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1,1 1 0 1 0 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0
